Change1,Change2,Change3,Change4,Change5
0.001670795214112093,3.0710046860746667,0.7287708247776944,3.321069729179832,9.615307412189098
0.00034837776166050607,0.016415355111735867,6.230846278765917,4.595447583190924,6.671827769849673
0.03036827094379557,0.00036192159481550904,0.0002852679594740247,7.499739181128429,2.1851010097667207
0.00414944422411657,0.011247406702299494,1.2269599565125016,0.007729033105739102,0.006288968613129144
8.556218366836248,1.8491929377085248,0.008696404730584707,1.8342481080690964,5.864606838085878
0.006360279191858603,0.0043132388071814385,0.008903441415942693,7.636796582206782,0.0037669710912126095
0.012724251631822562,3.364683203537835,13.340311517798666,2.5760619100555493,0.004934321280615561
14.33783954010048,13.134903296805021,1.4753601578774704,0.010342156243713162,1.6056764546564741
0.47589887138430137,11.479289320294479,1.2313137633218323,0.009602435670048716,13.80167965866889
1.5139082598173885,2.5756509527198594,2.1536469451668303,10.639271285621678,0.008160590530309528
0.0015485756896899238,7.626559785638902,10.0553088658936,6.474055957239268,1.35786249641311
0.014808783302554921,13.287246152828912,4.068495353785315,0.012437419477484621,3.0056168933079324
0.011144015733525952,5.8273100063387595,6.598327949789336,0.00415582037633676,3.0421960169443314
0.9738856372802434,3.996282753641107,13.52442720424439,0.0047639579218965574,14.587531298094884
11.115624718931553,0.8111903882728115,7.849428028551156,8.38274449910126,0.004271321676809367
2.680025869637201,0.8400658953236754,0.014191639596141366,14.155471752116783,12.113799117431206
3.507537708393209,0.008121784056797386,0.002840372331284868,2.4621687913371844,2.4224832581620164
0.0038326876584500926,6.832169087907863,6.016370930213739,9.887730779631505,10.789673688634164
11.113418540254855,3.2351785914963727,0.007086684881766952,1.4246188317707758,0.6497460446962976
0.01152759422332818,1.9833161319081796,14.03543061336477,7.151701444209437,0.22142999138895003
9.34510710328203,2.9082918247868164,0.008745327097432367,2.3286929789985416,1.8935700076903956
0.0023558502898051626,14.921302824294003,4.042788790894546,2.80117330777701,0.006838470522051377
2.957810312162864,3.6845209699949315,10.664899049816404,8.668983492381289,0.7169894074869682
9.318192433950781,5.213197031780912,8.972834461588285,0.0036045394472754887,0.007045215951966383
0.3904911155893632,0.011338383999288278,0.010545189647881328,10.89648153703212,1.3855523591793033
0.2168409776274539,0.5373502447574546,14.317294477884884,0.46023611294341527,0.0006977054652891321
