Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118
14.940884016973127,5.85917020273456,11.425381895332391,11.425381895332391,0.0,15.233842527109854,5.566211692597831,8.202838283828383,0.0,0.0,20.507095709570955,13.769049976426214,9.960589344648751,4.101419141914191,26.36626591230552,7.323962753418199,3.2225436115040074,17.577510608203678,13.18313295615276,5.2732531824611035,4.101419141914191,2.92958510136728,2.0507095709570957,3.8084606317774634,0.0,0.0,20.800054219707686,4.9802946723243755,7.031004243281472,0.0,12.597215935879303,17.28455209806695,6.738045733144743,17.28455209806695,9.667630834512023,9.081713814238567,0.0,0.0,7.909879773691656,19.335261669024046,10.839464875058935,28.124016973125887,5.2732531824611035,4.6873361621876475,15.526801037246582,8.202838283828383,9.960589344648751,5.85917020273456,25.487390381895334,4.9802946723243755,4.9802946723243755,5.2732531824611035,6.738045733144743,33.10431164545026,18.456386138613862,24.60851485148515,3.515502121640736,3.515502121640736,81.14950730787365,22.850763790664782,0.0,22.557805280528054,0.0,0.0,0.0,11.425381895332391,8.202838283828383,0.0,0.0,19.335261669024046,0.0,3.515502121640736,1.757751060820368,19.921178689297502,13.769049976426214,19.921178689297502,17.870469118340406,20.800054219707686,11.425381895332391,38.084606317774636,0.0,15.819759547383311,5.85917020273456,3.2225436115040074,7.031004243281472,6.152128712871288,0.0,14.062008486562943,0.0,47.752237152286654,2.92958510136728,19.042303158887318,3.515502121640736,8.788755304101839,12.304257425742575,11.132423385195661,4.3943776520509195,9.960589344648751,12.304257425742575,10.839464875058935,6.445087223008015,1.46479255068364,6.738045733144743,11.132423385195661,9.081713814238567,12.597215935879303,14.647925506836398,0.5859170202734559,2.3436680810938237,11.425381895332391,0.0,19.921178689297502,1.757751060820368,2.3436680810938237,6.445087223008015,53.90436586515794,5.85917020273456,9.667630834512023
13.15035360678925,5.157001414427157,10.056152758132956,10.056152758132956,0.0,13.408203677510606,4.899151343705799,7.21980198019802,0.0,0.0,18.04950495049505,12.118953323903819,8.766902404526167,3.60990099009901,23.206506364922205,6.446251768033946,2.836350777934936,15.47100424328147,11.603253182461103,4.641301272984441,3.60990099009901,2.5785007072135784,1.804950495049505,3.3520509193776515,0.0,0.0,18.307355021216406,4.383451202263084,6.188401697312588,0.0,11.087553041018388,15.213154172560113,5.93055162659123,15.213154172560113,8.509052333804808,7.993352192362093,0.0,0.0,6.961951909476662,17.018104667609617,9.54045261669024,24.75360678925035,4.641301272984441,4.125601131541726,13.666053748231965,7.21980198019802,8.766902404526167,5.157001414427157,22.432956152758134,4.383451202263084,4.383451202263084,4.641301272984441,5.93055162659123,29.137057991513434,16.24455445544554,21.65940594059406,3.094200848656294,3.094200848656294,71.42446958981611,20.112305516265913,0.0,19.854455445544556,0.0,0.0,0.0,10.056152758132956,7.21980198019802,0.0,0.0,17.018104667609617,0.0,3.094200848656294,1.547100424328147,17.533804809052334,12.118953323903819,17.533804809052334,15.728854314002827,18.307355021216406,10.056152758132956,33.52050919377652,0.0,13.923903818953324,5.157001414427157,2.836350777934936,6.188401697312588,5.414851485148515,0.0,12.376803394625176,0.0,42.02956152758133,2.5785007072135784,16.76025459688826,3.094200848656294,7.735502121640735,10.82970297029703,9.798302687411597,3.8677510608203676,8.766902404526167,10.82970297029703,9.54045261669024,5.672701555869872,1.2892503536067892,5.93055162659123,9.798302687411597,7.993352192362093,11.087553041018388,12.892503536067892,0.5157001414427157,2.062800565770863,10.056152758132956,0.0,17.533804809052334,1.547100424328147,2.062800565770863,5.672701555869872,47.44441301272984,5.157001414427157,8.509052333804808
12.70515558698727,4.982413955681283,9.7157072135785,9.7157072135785,0.0,12.954276284771334,4.733293257897218,6.9753795379537955,0.0,0.0,17.438448844884487,11.708672795851014,8.47010372465818,3.4876897689768978,22.42086280056577,6.228017444601603,2.7403276756247053,14.947241867043846,11.210431400282886,4.484172560113154,3.4876897689768978,2.4912069778406414,1.7438448844884489,3.2385690711928334,0.0,0.0,17.68756954266855,4.23505186232909,5.978896746817539,0.0,10.712190004714758,14.698121169259784,5.729776049033474,14.698121169259784,8.220983026874116,7.722741631305988,0.0,0.0,6.726258840169732,16.44196605374823,9.217465818010373,23.915586987270157,4.484172560113154,3.985931164545026,13.203396982555399,6.9753795379537955,8.47010372465818,4.982413955681283,21.673500707213577,4.23505186232909,4.23505186232909,4.484172560113154,5.729776049033474,28.150638849599243,15.694603960396039,20.926138613861387,2.9894483734087696,2.9894483734087696,69.00643328618575,19.431414427157,0.0,19.182293729372937,0.0,0.0,0.0,9.7157072135785,6.9753795379537955,0.0,0.0,16.44196605374823,0.0,2.9894483734087696,1.4947241867043848,16.94020744931636,11.708672795851014,16.94020744931636,15.196362564827911,17.68756954266855,9.7157072135785,32.38569071192833,0.0,13.452517680339463,4.982413955681283,2.7403276756247053,5.978896746817539,5.231534653465347,0.0,11.957793493635078,0.0,40.60667373880245,2.4912069778406414,16.192845355964167,2.9894483734087696,7.473620933521923,10.463069306930693,9.466586515794436,3.7368104667609616,8.47010372465818,10.463069306930693,9.217465818010373,5.4806553512494105,1.2456034889203207,5.729776049033474,9.466586515794436,7.722741631305988,10.712190004714758,12.456034889203206,0.49824139556812824,1.992965582272513,9.7157072135785,0.0,16.94020744931636,1.4947241867043848,1.992965582272513,5.4806553512494105,45.838208392267795,4.982413955681283,8.220983026874116
12.396294200848656,4.861291843470061,9.47951909476662,9.47951909476662,0.0,12.639358793022158,4.618227251296558,6.805808580858085,0.0,0.0,17.01452145214521,11.424035832154644,8.264196133899103,3.4029042904290425,21.875813295615274,6.076614804337576,2.6737105139085333,14.583875530410182,10.937906647807637,4.375162659123054,3.4029042904290425,2.4306459217350307,1.7014521452145213,3.1598396982555395,0.0,0.0,17.257586044318717,4.132098066949552,5.833550212164074,0.0,10.451777463460632,14.34081093823668,5.590485619990569,14.34081093823668,8.0211315417256,7.535002357378595,0.0,0.0,6.562743988684582,16.0422630834512,8.993389910419614,23.334200848656295,4.375162659123054,3.8890334747760487,12.882423385195661,6.805808580858085,8.264196133899103,4.861291843470061,21.146619519094767,4.132098066949552,4.132098066949552,4.375162659123054,5.590485619990569,27.466298915605844,15.313069306930691,20.417425742574256,2.916775106082037,2.916775106082037,67.32889203206034,18.95903818953324,0.0,18.715973597359735,0.0,0.0,0.0,9.47951909476662,6.805808580858085,0.0,0.0,16.0422630834512,0.0,2.916775106082037,1.4583875530410184,16.528392267798207,11.424035832154644,16.528392267798207,14.826940122583686,17.257586044318717,9.47951909476662,31.598396982555396,0.0,13.125487977369165,4.861291843470061,2.6737105139085333,5.833550212164074,5.104356435643564,0.0,11.667100424328147,0.0,39.619528524280994,2.4306459217350307,15.799198491277698,2.916775106082037,7.291937765205091,10.208712871287128,9.236454502593116,3.6459688826025456,8.264196133899103,10.208712871287128,8.993389910419614,5.347421027817067,1.2153229608675153,5.590485619990569,9.236454502593116,7.535002357378595,10.451777463460632,12.153229608675153,0.4861291843470061,1.9445167373880243,9.47951909476662,0.0,16.528392267798207,1.4583875530410184,1.9445167373880243,5.347421027817067,44.723884959924554,4.861291843470061,8.0211315417256
16.92533946251768,6.637388024516738,12.942906647807638,12.942906647807638,0.0,17.257208863743514,6.3055186232909,9.292343234323432,0.0,0.0,23.230858085808578,15.597861857614332,11.283559641678453,4.646171617161716,29.86824611032532,8.296735030645921,3.6505634134842055,19.912164073550212,14.93412305516266,5.973649222065063,4.646171617161716,3.318694012258369,2.323085808580858,4.314302215935879,0.0,0.0,23.56272748703442,5.6417798208392265,7.964865629420085,0.0,14.270384252710986,19.580294672324374,7.632996228194247,19.580294672324374,10.951690240452615,10.287951438000944,0.0,0.0,8.960473833097595,21.90338048090523,12.279167845355964,31.85946251768034,5.973649222065063,5.30991041961339,17.589078264969352,9.292343234323432,11.283559641678453,6.637388024516738,28.872637906647807,5.6417798208392265,5.6417798208392265,5.973649222065063,7.632996228194247,37.50124233851957,20.90777227722772,27.877029702970297,3.9824328147100423,3.9824328147100423,91.9278241395568,25.885813295615275,0.0,25.55394389438944,0.0,0.0,0.0,12.942906647807638,9.292343234323432,0.0,0.0,21.90338048090523,0.0,3.9824328147100423,1.9912164073550211,22.567119283356906,15.597861857614332,22.567119283356906,20.24403347477605,23.56272748703442,12.942906647807638,43.14302215935879,0.0,17.92094766619519,6.637388024516738,3.6505634134842055,7.964865629420085,6.969257425742574,0.0,15.92973125884017,0.0,54.09471239981141,3.318694012258369,21.571511079679397,3.9824328147100423,9.956082036775106,13.938514851485149,12.6110372465818,4.978041018387553,11.283559641678453,13.938514851485149,12.279167845355964,7.301126826968411,1.6593470061291844,7.632996228194247,12.6110372465818,10.287951438000944,14.270384252710986,16.593470061291843,0.6637388024516737,2.654955209806695,12.942906647807638,0.0,22.567119283356906,1.9912164073550211,2.654955209806695,7.301126826968411,61.063969825553976,6.637388024516738,10.951690240452615
29.495,11.566666666666666,22.555,22.555,0.0,30.07333333333333,10.988333333333332,16.19333333333333,0.0,0.0,40.48333333333333,27.181666666666665,19.663333333333334,8.096666666666666,52.05,14.458333333333332,6.361666666666666,34.699999999999996,26.025,10.41,8.096666666666666,5.783333333333333,4.048333333333333,7.518333333333333,0.0,0.0,41.06166666666667,9.831666666666667,13.88,0.0,24.868333333333336,34.12166666666667,13.301666666666666,34.12166666666667,19.084999999999997,17.928333333333335,0.0,0.0,15.615,38.169999999999995,21.398333333333333,55.52,10.41,9.253333333333334,30.651666666666667,16.19333333333333,19.663333333333334,11.566666666666666,50.315,9.831666666666667,9.831666666666667,10.41,13.301666666666666,65.35166666666666,36.434999999999995,48.58,6.94,6.94,160.19833333333332,45.11,0.0,44.531666666666666,0.0,0.0,0.0,22.555,16.19333333333333,0.0,0.0,38.169999999999995,0.0,6.94,3.47,39.32666666666667,27.181666666666665,39.32666666666667,35.27833333333333,41.06166666666667,22.555,75.18333333333334,0.0,31.23,11.566666666666666,6.361666666666666,13.88,12.145,0.0,27.76,0.0,94.26833333333333,5.783333333333333,37.59166666666667,6.94,17.349999999999998,24.29,21.976666666666663,8.674999999999999,19.663333333333334,24.29,21.398333333333333,12.723333333333333,2.8916666666666666,13.301666666666666,21.976666666666663,17.928333333333335,24.868333333333336,28.916666666666664,1.1566666666666667,4.626666666666667,22.555,0.0,39.32666666666667,3.47,4.626666666666667,12.723333333333333,106.41333333333333,11.566666666666666,19.084999999999997
22.23994342291372,8.721546440358322,17.007015558698725,17.007015558698725,0.0,22.676020744931634,8.285469118340405,12.21016501650165,0.0,0.0,30.52541254125412,20.495634134842053,14.826628948609146,6.105082508250825,39.246958981612444,10.901933050447902,4.796850542197077,26.16463932107496,19.623479490806222,7.849391796322489,6.105082508250825,4.360773220179161,3.0525412541254124,5.6690051862329085,0.0,0.0,30.961489863272043,7.413314474304573,10.465855728429986,0.0,18.75132484677039,25.72856199905705,10.029778406412069,25.72856199905705,14.390551626591229,13.518396982555398,0.0,0.0,11.774087694483734,28.781103253182458,16.134860914662895,41.863422913719944,7.849391796322489,6.977237152286657,23.11209806694955,12.21016501650165,14.826628948609146,8.721546440358322,37.9387270155587,7.413314474304573,7.413314474304573,7.849391796322489,10.029778406412069,49.276737388024515,27.47287128712871,36.63049504950495,5.232927864214993,5.232927864214993,120.79341819896274,34.01403111739745,0.0,33.577953795379536,0.0,0.0,0.0,17.007015558698725,12.21016501650165,0.0,0.0,28.781103253182458,0.0,5.232927864214993,2.6164639321074965,29.653257897218293,20.495634134842053,29.653257897218293,26.60071664309288,30.961489863272043,17.007015558698725,56.69005186232909,0.0,23.54817538896747,8.721546440358322,4.796850542197077,10.465855728429986,9.157623762376238,0.0,20.931711456859972,0.0,71.08060348892032,4.360773220179161,28.345025931164546,5.232927864214993,13.08231966053748,18.315247524752476,16.57093823668081,6.54115983026874,14.826628948609146,18.315247524752476,16.134860914662895,9.593701084394153,2.1803866100895806,10.029778406412069,16.57093823668081,13.518396982555398,18.75132484677039,21.803866100895803,0.8721546440358321,3.4886185761433284,17.007015558698725,0.0,29.653257897218293,2.6164639321074965,3.4886185761433284,9.593701084394153,80.23822725129655,8.721546440358322,14.390551626591229
22.11647100424328,8.673125884016974,16.912595473833097,16.912595473833097,0.0,22.550127298444128,8.239469589816123,12.142376237623763,0.0,0.0,30.3559405940594,20.381845827439886,14.744314002828855,6.0711881188118815,39.02906647807638,10.841407355021216,4.770219236209335,26.019377652050917,19.51453323903819,7.805813295615275,6.0711881188118815,4.336562942008487,3.0355940594059407,5.637531824611032,0.0,0.0,30.789596888260256,7.372157001414427,10.407751060820368,0.0,18.64722065063649,25.58572135785007,9.974094766619517,25.58572135785007,14.310657708628005,13.443345120226308,0.0,0.0,11.708719943422913,28.62131541725601,16.0452828854314,41.631004243281474,7.805813295615275,6.938500707213578,22.98378359264498,12.142376237623763,14.744314002828855,8.673125884016974,37.728097595473834,7.372157001414427,7.372157001414427,7.805813295615275,9.974094766619517,49.003161244695896,27.320346534653464,36.42712871287129,5.203875530410184,5.203875530410184,120.12279349363507,33.825190947666194,0.0,33.39153465346535,0.0,0.0,0.0,16.912595473833097,12.142376237623763,0.0,0.0,28.62131541725601,0.0,5.203875530410184,2.601937765205092,29.48862800565771,20.381845827439886,29.48862800565771,26.453033946251768,30.789596888260256,16.912595473833097,56.375318246110325,0.0,23.417439886845827,8.673125884016974,4.770219236209335,10.407751060820368,9.106782178217822,0.0,20.815502121640737,0.0,70.68597595473832,4.336562942008487,28.187659123055163,5.203875530410184,13.009688826025458,18.213564356435644,16.478939179632246,6.504844413012729,14.744314002828855,18.213564356435644,16.0452828854314,9.54043847241867,2.1682814710042435,9.974094766619517,16.478939179632246,13.443345120226308,18.64722065063649,21.682814710042432,0.8673125884016972,3.469250353606789,16.912595473833097,0.0,29.48862800565771,2.601937765205092,3.469250353606789,9.54043847241867,79.79275813295614,8.673125884016974,14.310657708628005
22.731308345120226,8.914238566713815,17.38276520509194,17.38276520509194,0.0,23.177020273455916,8.468526638378123,12.47993399339934,0.0,0.0,31.19983498349835,20.948460631777465,15.154205563413486,6.23996699669967,40.11407355021217,11.142798208392268,4.902831211692598,26.742715700141442,20.057036775106084,8.022814710042432,6.23996699669967,4.457119283356907,3.119983498349835,5.794255068363979,0.0,0.0,31.645546911834042,7.577102781706743,10.697086280056578,0.0,19.165612918434704,26.297003771805752,10.251374351720886,26.297003771805752,14.708493635077794,13.817069778406413,0.0,0.0,12.03422206506365,29.416987270155587,16.49134134842056,42.78834512022631,8.022814710042432,7.131390853371052,23.622732201791607,12.47993399339934,15.154205563413486,8.914238566713815,38.77693776520509,7.577102781706743,7.577102781706743,8.022814710042432,10.251374351720886,50.36544790193305,28.079851485148513,37.43980198019802,5.348543140028289,5.348543140028289,123.46220414898633,34.76553041018388,0.0,34.31981848184819,0.0,0.0,0.0,17.38276520509194,12.47993399339934,0.0,0.0,29.416987270155587,0.0,5.348543140028289,2.6742715700141444,30.30841112682697,20.948460631777465,30.30841112682697,27.188427628477132,31.645546911834042,17.38276520509194,57.942550683639794,0.0,24.0684441301273,8.914238566713815,4.902831211692598,10.697086280056578,9.359950495049505,0.0,21.394172560113155,0.0,72.65104431871758,4.457119283356907,28.971275341819897,5.348543140028289,13.371357850070721,18.71990099009901,16.937053276756245,6.6856789250353605,15.154205563413486,18.71990099009901,16.49134134842056,9.805662423385195,2.2285596416784537,10.251374351720886,16.937053276756245,13.817069778406413,19.165612918434704,22.285596416784536,0.8914238566713815,3.565695426685526,17.38276520509194,0.0,30.30841112682697,2.6742715700141444,3.565695426685526,9.805662423385195,82.01099481376708,8.914238566713815,14.708493635077794
33.499978783592645,13.137246581801037,25.61763083451202,25.61763083451202,0.0,34.15684111268269,12.480384252710984,18.392145214521452,0.0,0.0,45.98036303630362,30.872529467232436,22.333319189061765,9.196072607260726,59.117609618104666,16.421558227251296,7.22548561999057,39.41173974540311,29.558804809052333,11.823521923620932,9.196072607260726,6.568623290900518,4.598036303630363,8.539210278170673,0.0,0.0,46.63722536539368,11.166659594530882,15.764695898161245,0.0,28.24508015087223,38.75487741631306,15.107833569071191,38.75487741631306,21.676456859971708,20.36273220179161,0.0,0.0,17.7352828854314,43.352913719943416,24.303906176331918,63.05878359264498,11.823521923620932,10.50979726544083,34.813703441772745,18.392145214521452,22.333319189061765,13.137246581801037,57.14702263083451,11.166659594530882,11.166659594530882,11.823521923620932,15.107833569071191,74.22544318717586,41.38232673267326,55.17643564356435,7.882347949080622,7.882347949080622,181.95086515794435,51.23526166902404,0.0,50.578399339933995,0.0,0.0,0.0,25.61763083451202,18.392145214521452,0.0,0.0,43.352913719943416,0.0,7.882347949080622,3.941173974540311,44.66663837812353,30.872529467232436,44.66663837812353,40.068602074493164,46.63722536539368,25.61763083451202,85.39210278170674,0.0,35.4705657708628,13.137246581801037,7.22548561999057,15.764695898161245,13.794108910891088,0.0,31.52939179632249,0.0,107.06855964167845,6.568623290900518,42.69605139085337,7.882347949080622,19.705869872701555,27.588217821782177,24.960768505421967,9.852934936350778,22.333319189061765,27.588217821782177,24.303906176331918,14.45097123998114,3.284311645450259,15.107833569071191,24.960768505421967,20.36273220179161,28.24508015087223,32.84311645450259,1.3137246581801036,5.254898632720415,25.61763083451202,0.0,44.66663837812353,3.941173974540311,5.254898632720415,14.45097123998114,120.86266855256953,13.137246581801037,21.676456859971708
