Change1,Change2,Change3,Change4,Change5
89.94000000000005,-5.0499999999999545,-110.8900000000001,-83.3599999999999,99.33999999999992
-76.866667,178.46333300000015,176.15333299999998,-97.94666699999993,8.923332999999957
55.52333300000009,-42.53666699999985,-27.13666699999999,-81.67666699999995,35.893332999999984
132.22333300000014,-127.71666699999992,141.20333299999993,-158.14666699999998,151.14333299999998
-116.36999999999989,105.48000000000002,-118.40000000000009,146.0,79.84999999999991
90.22333300000014,34.653332999999975,-116.83666700000003,-262.65666699999997,100.49333300000012
-228.4000000000001,18.069999999999936,39.00999999999999,97.32999999999993,275.27
-127.48333400000001,-6.173333999999841,-233.69333399999982,-238.993334,49.54666600000019
-170.99,-47.559999999999945,78.13000000000011,-114.51999999999998,163.28999999999996
142.03333299999986,67.83333300000004,67.58333300000004,183.39333299999998,246.13333300000022
103.78666599999997,218.35666600000013,209.27666599999998,-55.78333399999997,-21.473334000000023
94.00999999999999,-50.6099999999999,79.3599999999999,79.95000000000005,64.69000000000005
-171.49,55.690000000000055,71.91000000000008,0.8399999999999181,-182.48000000000002
198.44000000000005,89.8900000000001,8.099999999999909,-211.6300000000001,59.6099999999999
-153.88333399999988,-36.863333999999895,115.54666600000019,-205.28333399999997,-228.1133339999999
-238.91333399999985,57.236666000000014,66.36666600000012,-38.83333399999992,110.78666599999997
-116.9866669999999,230.71333300000015,138.59333300000003,215.73333300000013,-132.136667
120.55333300000007,185.21333300000015,231.85333300000002,91.04333300000008,195.49333300000012
-158.54999999999995,-128.3699999999999,259.9699999999998,168.71000000000004,134.73000000000002
-101.58999999999992,-126.72000000000003,43.789999999999964,-203.8800000000001,-227.54999999999995
-160.21333400000003,-57.013333999999986,-138.04333399999996,-38.34333399999991,4.566666000000168
138.69666600000005,36.61666600000012,-94.54333399999996,176.33666600000015,-221.03333399999997
-117.48333400000001,114.81666600000017,-10.793333999999959,211.6266660000001,35.886666000000105
-39.039999999999964,-73.98000000000002,8.180000000000064,-92.19000000000005,-124.09999999999991
62.20666600000004,370.1266660000001,-207.55333399999972,21.756666000000223,-247.67333400000007
-193.26666699999987,-285.4566669999999,209.78333299999986,-118.36666699999978,230.96333300000015
-288.5933339999999,-86.753334,135.1266660000001,-261.6133339999999,92.73666600000024
