Change1,Change2,Change3,Change4,Change5
-0.11672635983263593,0.055832635983263657,0.018778242677824235,0.0852619246861924,0.12714979079497912
0.03831914525005277,-0.015919319196243658,0.11738003554359269,0.05619909970043939,0.09338393946898364
0.023325976360729122,0.023139036207639112,0.053158509124674284,0.007529533424624474,-0.015970401653397165
-0.1133649977209811,-0.0639090968249099,-0.12793122148599467,0.09604521079971379,0.06859375888001273
-0.02067319757370851,0.04293455563028994,-0.08614422714208243,0.14627761519538243,-0.03728011711659847
-0.11413949318937179,0.09811680886640382,0.10566063818172693,0.011698882947308224,0.00035409232679497484
-0.14875125836442288,0.10889082705256917,-0.14244648751460873,0.040766288387367386,0.02093806588715353
0.12704499780526743,-0.06481666074680045,-0.026000744060691378,0.12352844890337568,0.01060171037245032
0.07594888490704131,-0.03818974053850978,0.14516055784919474,-0.10431694202272829,-0.1435231226767935
0.05708341434960139,0.12353490180828315,-0.14869142523818787,-0.08843865448181998,0.06510985805949829
0.10110756423411665,-0.016224482367125835,0.07795560818380887,-0.03686437546776561,-0.01568109286382877
0.06404501677644148,0.06306840886144852,0.13779286590005246,-0.011672790027126836,0.09144026394615817
-0.030959746732955692,0.025160268165270224,0.13040067068013408,0.1285780840237462,-0.10766492748645828
-0.11345156667158449,0.1047121877023466,0.1177062179410508,0.06648307097189714,0.007756329076167813
0.14358428411678273,0.14835873460238053,0.13449950200896085,-0.11302749496622076,-0.019978555714179547
-0.1452564310128594,0.14990253997446795,-0.10582361428157099,-0.009803483300909487,0.014420833674893557
-0.13064094889379518,-0.06842323860118625,-0.13761801501774382,0.08511651495821769,-0.04076969239245633
0.029963563302976236,0.0984186552926911,-0.14588267459539395,-0.034742211871972656,-0.03494443449900808
-0.02385944014294229,-0.04684931506849307,-0.055489378598372045,-0.1420925153861426,0.12743696644828265
0.017767668947581555,-0.09643152988079792,-0.05994840136874231,-0.004926336070357492,0.056935297424961555
0.13449672926777803,0.06758809875501165,0.13123443764507284,0.0720616163747626,-0.0030512766406414933
-0.10767131138680648,-0.1389204430778539,-0.04946349053251117,-0.057343194694995554,-0.054778735904093656
-0.13612869924351484,0.08957140002549015,-0.038045680391174494,0.11104031759904025,-0.10522661384624
-0.06613918266092185,-0.09863428646037338,0.0661444052748401,0.1016738477608042,-0.03238020629324977
-0.04225215212950145,-0.07301985137049595,-0.12013585534694204,0.1379375767244906,0.011216255664201475
-0.135190181559996,0.07529364032863371,0.061292220306319166,-0.03869357947053448,-0.10322750786083774
0.12989236420864084,0.009849021020031887,0.12891714207485122,-0.12323629283779007,-0.052929278472451075
-0.01206057575366967,0.008093016434638228,-0.006884375366843608,0.08476279321255112,-0.11811670148308087
0.1370916780694116,-0.07264585147406394,-0.06542107227267074,-0.011439233735539251,0.04171165567856695
-0.009854425132524502,-0.054255891344595915,-0.13995880631455163,-0.06809705035626533,0.013739221221507718
0.027316648531012063,-0.020935799782372103,-0.10468335146898815,0.062437431991294805,0.06263329706202397
-0.11281507587895959,0.030190929457795515,0.04395278490985208,0.14299937837465335,0.04601035376400564
0.083365865482922,-0.12948577066686034,-0.12104650223553731,-0.013944066429271882,-0.05594357433675982
0.07119615499450785,-0.041613685801644054,0.10317358102264516,0.09821612764932189,0.06685772194634892
-0.10142327839529834,0.006367701545930771,0.10584898428516669,0.07523188961287852,-0.12940845790213365
0.1369271621946999,-0.06132321713788719,-0.11468133549094364,-0.11342033397368433,0.13506980255916995
-0.12156612028347398,-0.048853643662411066,0.05351878727722029,-0.10058044455866122,0.016430142905067845
-0.135409327798432,-0.04491908885612196,0.07075822017879867,-0.04785336582277394,-0.07678581383216795
0.09814249669590294,0.09261564339781331,0.07175297368737243,-0.005776763186351067,0.10303976931394933
0.0405967895661377,0.06958467774702083,0.07536817382752316,-0.10671137016776974,-0.12070743068258534
-0.08839089407787173,0.014489711751634778,-0.042813997338267525,-0.025333272859041637,-0.09739677937957135
0.043514319035894804,0.06194116884799793,0.12100038875210575,-0.14820266943112614,0.11145263703511728
0.024175263565289668,-0.12976219904249758,0.06357139978057873,0.03257359058910227,-0.03756223890458081
0.08478262953306957,-0.09840090015222218,0.045576800412508514,0.07454251999626679,-0.12251357068902595
0.1253007476806781,0.05690972526407601,-0.1381665838850208,0.04619650831074458,-0.11439401531595245
0.059708137521642245,0.0256443235221371,-0.12977491961414786,0.08974029186247828,0.057813504823151056
-0.00784025903939551,0.023261737722612023,-0.037608202914193256,0.07024284943335124,0.08921316783594166
-0.013981181932407768,0.11422054932416711,-0.07145201368890443,0.14901016166367928,0.14470605929323216
0.14573000639795256,-0.04000000000000005,-0.011864363403710847,0.12743186180422256,0.07737428023032634
-0.0005103193779639213,-0.08253872995656336,0.05963441391170867,0.12498954655588773,-0.0128158674831129
0.0665408805031447,0.11276359600443958,-0.07297817240103599,0.06460969293377723,0.05851276359600439
0.05043219076005956,0.0500923994038748,0.0949687034277198,-0.027022354694485804,-0.0607332339791357
0.11651677894923156,0.01487213594165377,-8.936229677926585e-05,-0.14180435418921866,-0.006991159044207335
0.11475339818503105,0.0316336469051609,0.0764700965706974,0.03127174832969085,-0.0008648451720447565
-0.1420144442399559,-0.14730091510936882,0.02640154028833839,0.02471449166115955,0.0325835335454662
-0.007126925119490213,0.04757302177376524,0.015926712692511953,0.12439723844928291,0.1395432819968137
0.10446710366593837,-0.09472687545520754,-0.06843894149065309,-0.06400097110949259,-0.08201505219713527
0.03648788927335639,0.008938869665513265,-0.004907727797001148,0.02010957324106107,0.04810265282583626
-0.10807705305846577,0.1429739776951673,0.007745860087867548,-0.059614734707671535,-0.12617100371747217
