Change1,Change2,Change3,Change4,Change5
-0.015306473858587362,0.09007535724438974,0.145920607334974,0.047609327467487264,0.09995846410729047
-0.0381179800561679,0.07510844163893564,0.10845072349928614,-0.11644224705534871,-0.06803532373406693
-0.05796800332432994,0.03190525659671731,-0.07693330563058379,-0.08955744857677125,0.13950550592146263
0.14678612634556654,-0.0906058722772299,0.04287057589689893,0.07510334446466842,0.13587509999749398
0.10173395328339836,0.14817116257708438,0.048052092828269395,-0.12367627923280441,0.10303999979478325
-0.05719730704754296,0.04270867689355421,0.08468809498935947,-0.0729919964055434,0.05505780660395997
-0.013411240404886083,-0.09588529281282836,0.14647189939371982,0.01830706511315231,0.08093180561822669
0.0022705544933078396,0.12434512428298282,-0.03592256214149144,0.006223709369024849,0.08993785850860424
0.14222998776208548,-0.14165572641637567,0.002650294780580801,-0.02456859540984416,0.12655489922019186
0.14225849158004558,0.11268019634903993,-0.14173723578009187,0.021848322833266688,-0.07515146352058938
-0.14012366805155596,0.009544796604454026,-0.0953900803716103,0.09830153912665422,-0.12399289578687098
0.13915507675124825,0.098284867053532,-0.03619653851223843,-0.14607838877864085,-0.1054854603295138
-0.1024745136463219,0.027771084099218885,0.11530352152101402,0.14980074116084327,-0.14663345710226283
0.11237698900919378,0.1106967325848965,0.038769611192988856,-0.12423550601715447,0.020172074223658073
0.007393663574304179,-0.0875196919306844,-0.1411167512690355,0.09371608611937679,-0.10730614388237353
-0.10536748852154043,0.12399276888179794,-0.02064635632621264,-0.14432873360281162,0.0708205101818014
-0.12641485750468062,-0.09709312774141518,0.11433877604264521,-0.1345164186013787,-0.055686345046530306
-0.0455989916104097,0.001270204745491233,-0.12170812834038364,0.02623867888284373,-0.03529519704904492
-0.08548713951675754,-0.00026812159002342244,-0.07832268121590018,-0.06686827747466874,-0.09020109119251758
-0.1023732139504926,-0.04793635261176086,0.024513404162885877,0.06269295997505583,-0.10968968014488446
0.13291828142301457,0.03996835660470903,-0.0006518474802145341,-0.12663238695462942,-0.010472273076347644
0.016963819470346836,0.018570185254258433,-0.1416784781797837,-0.02329976376973761,0.06435409673007589
-0.14980931606609127,-0.08733577709528667,0.1197891353536035,0.004741155470575171,0.039840204103646554
0.0848722759416943,0.06338576995237406,-0.08795497185741083,-0.11306104777024098,0.06782508298455765
0.14210159005225378,-0.12303593307425405,-0.0963432872911891,0.1255607409033266,0.13257510494084013
0.029005714912067607,0.06577052891737965,-0.10213562392939599,-0.10551251641248456,-0.007927542661284325
-0.07993870982581629,-0.1392709678807628,-0.07481451627825572,0.148511290137337,0.0856854836958572
0.04422172729522391,-0.021267013115565468,0.10560752289037371,0.10707745607522887,0.03700569166048007
-0.035364546116373644,-0.07731160567782978,0.007849030943918828,-0.1200033775286016,-0.013038375646888386
0.004469942727672739,-0.07955930175484996,-0.0813505283991265,0.06598090939643356,-0.13295491505566412
0.00951776258823872,0.08057782819786634,0.04657155056453942,0.015146240258197625,-0.03699529204251804
